2005-03-02,Read Across America Day,Observance
2005-03-04,Employee Appreciation Day,Observance
2005-03-07,Casimir Pulaski Day,State holiday
2005-03-08,International Women's Day,United Nations observance
2005-03-14,Pi Day,Worldwide observance
2005-03-17,St. Patrick's Day,Observance
2005-03-17,Evacuation Day,State holiday
2005-03-20,Palm Sunday,Christian
2005-03-20,March equinox,Season
2005-03-21,International Day for the Elimination of Racial Discrimination,United Nations observance
2005-03-21,World Poetry Day,United Nations observance
2005-03-22,World Water Day,United Nations observance
2005-03-23,World Meteorological Day,United Nations observance
2005-03-24,Maundy Thursday,Christian
2005-03-24,World Tuberculosis Day,United Nations observance
2005-03-25,Purim,Jewish holiday
2005-03-25,International Day of Solidarity with Detained and Missing Staff Members,United Nations observance
2005-03-25,Good Friday,State holiday
2005-03-25,Maryland Day,Local observance
2005-03-25,Prince Jonah Kuhio Kalanianaole Day observed,State holiday
2005-03-26,Holy Saturday,Christian
2005-03-26,Prince Jonah Kuhio Kalanianaole Day,State holiday
2005-03-27,Easter Sunday,Cristian Observance
2005-03-28,Easter Monday,Christian
2005-03-28,Seward's Day,State holiday
2005-03-31,César Chávez Day,State holiday
2005-04-01,April Fool's Day,Worldwide observance
2005-04-01,Pascua Florida Day observed,Local observance
2005-04-02,Pascua Florida Day,Local observance
2005-04-03,Daylight Saving Time starts,Clock change/Daylight Saving Time
2005-04-06,National Tartan Day,Observance
2005-04-07,United Nations' World Health Day,United Nations observance
2005-04-07,Day of Remembrance of the Victims of the Rwanda Genocide,United Nations observance
2005-04-12,National Library Workers' Day,Observance
2005-04-15,Tax Day,Observance
2005-04-15,Father Damien Day,Local observance
2005-04-15,Emancipation Day observed,State holiday
2005-04-16,Emancipation Day,State holiday
2005-04-18,Patriot's Day,State holiday
2005-04-21,The Prophet's Birthday,Muslim
2005-04-21,San Jacinto Day,State holiday
2005-04-22,Earth Day,Worldwide observance
2005-04-22,Oklahoma Day,Local observance
2005-04-23,World Book and Copyright Day,United Nations observance
2005-04-24,Passover (first day),Jewish holiday
2005-04-25,Confederate Memorial Day,State holiday
2005-04-25,Confederate Memorial Day,State holiday
2005-04-26,World Intellectual Property Day,United Nations observance
2005-04-27,Administrative Professionals Day,Observance
2005-04-28,World Day for Safety and Health at Work,United Nations observance
2005-04-28,Take our Daughters and Sons to Work Day,Observance
2005-04-29,Orthodox Good Friday,Orthodox
2005-04-29,Arbor Day,State holiday
2005-04-30,Orthodox Holy Saturday,Orthodox
2005-05-01,Last Day of Passover,Jewish holiday
2005-05-01,Orthodox Easter,Orthodox
2005-05-01,Law Day,Observance
2005-05-01,Loyalty Day,Observance
2005-05-02,Orthodox Easter Monday,Orthodox
2005-05-03,World Press Freedom Day,United Nations observance
2005-05-04,Rhode Island Independence Day,Local observance
2005-05-05,Ascension Day,Christian
2005-05-05,Yom HaShoah,Jewish holiday
2005-05-05,Cinco de Mayo,Observance
2005-05-05,National Day of Prayer,Observance
2005-05-06,National Nurses Day,Observance
2005-05-08,Time of Remembrance and Reconciliation for Those Who Lost Their Lives during the Second World War,United Nations observance
2005-05-08,Mothers' Day,Observance
2005-05-08,Truman Day,State holiday
2005-05-09,Truman Day observed,State holiday
2005-05-10,Confederate Memorial Day,State holiday
2005-05-12,Yom Ha'atzmaut,Jewish holiday
2005-05-15,Pentecost,Christian
2005-05-15,International Day of Families,United Nations observance
2005-05-15,Peace Officers Memorial Day,Observance
2005-05-16,Whit Monday,Christian
2005-05-20,National Defense Transportation Day,Observance
2005-05-21,World Day for Cultural Diversity for Dialogue and Development,United Nations observance
2005-05-21,Armed Forces Day,Observance
2005-05-22,Trinity Sunday,Christian
2005-05-22,International Day for Biological Diversity,United Nations observance
2005-05-22,National Maritime Day,Observance
2005-05-23,Day of Vesak,United Nations observance
2005-05-25,African Liberation Day,Worldwide observance
2005-05-25,Towel Day,Worldwide observance
2005-05-25,National Missing Children's Day,Observance
2005-05-26,Corpus Christi,Christian
2005-05-27,Lag BaOmer,Jewish holiday
2005-05-29,International Day of United Nations Peacekeepers,United Nations observance
2005-05-30,Memorial Day,National holiday
2005-05-30,Jefferson Davis Birthday,Local observance
2005-05-31,World No Tobacco Day,United Nations observance
2005-06-01,Statehood Day,Local observance
2005-06-03,Jefferson Davis Birthday,Local observance
2005-06-04,International Day of Innocent Children Victims of Aggression,United Nations observance
2005-06-05,World Environment Day,United Nations observance
2005-06-06,Jefferson Davis Birthday,State holiday
2005-06-06,D-Day,Observance
2005-06-11,Kamehameha Day,State holiday
2005-06-13,Shavuot,Jewish holiday
2005-06-14,Flag Day,Observance
2005-06-17,World Day to Combat Desertification and Drought,United Nations observance
2005-06-17,Bunker Hill Day,State holiday
2005-06-19,Fathers' Day,Observance
2005-06-19,Juneteenth,Local observance
2005-06-19,Emancipation Day,State holiday
2005-06-20,World Refugee Day,United Nations observance
2005-06-20,West Virginia Day,State holiday
2005-06-21,June Solstice,Season
2005-06-23,Public Service Day,United Nations observance
2005-06-26,International Day Against Drug Abuse and Illicit Trafficking,United Nations observance
2005-06-26,International Day in Support of Victims of Torture,United Nations observance
2005-07-02,International Day of Cooperatives,United Nations observance
2005-07-04,Independence Day,National holiday
2005-07-11,World Population Day,United Nations observance
2005-07-22,Pi Approximation Day,Worldwide observance
2005-07-24,Pioneer Day,State holiday
2005-07-24,Parents' Day,Observance
2005-07-25,Pioneer Day observed,State holiday
2005-08-01,Colorado Day,Local observance
2005-08-08,Victory Day,State holiday
2005-08-09,International Day of the World's Indigenous People,United Nations observance
2005-08-12,International Youth Day,United Nations observance
2005-08-14,Tisha B'Av,Jewish holiday
2005-08-15,Assumption of Mary,Christian
2005-08-16,Bennington Battle Day,State holiday
2005-08-19,Statehood Day in Hawaii,State holiday
2005-08-19,National Aviation Day,Observance
2005-08-21,Senior Citizens Day,Observance
2005-08-23,International Day for the Remembrance of the Slave Trade and its Abolition,United Nations observance
2005-08-26,Women's Equality Day,Observance
2005-08-27,Lyndon Baines Johnson Day,State holiday
2005-08-31,International Overdose Awareness Day,Worldwide observance
2005-09-01,Isra and Mi'raj,Muslim
2005-09-05,Labor Day,National holiday
2005-09-08,International Literacy Day,United Nations observance
2005-09-09,California Admission Day,Local observance
2005-09-10,World Suicide Prevention Day,United Nations observance
2005-09-10,Carl Garner Federal Lands Cleanup Day,Observance
2005-09-11,Patriot Day,Observance
2005-09-11,National Grandparents Day,Observance
2005-09-16,International Day for the Preservation of the Ozone Layer,United Nations observance
2005-09-16,Constitution Day and Citizenship Day observed,Observance
2005-09-16,National POW/MIA Recognition Day,Observance
2005-09-17,Constitution Day and Citizenship Day,Observance
2005-09-19,International Talk Like a Pirate Day,Worldwide observance
2005-09-21,International Day of Peace,United Nations observance
2005-09-22,September equinox,Season
2005-09-22,World Maritime Day,United Nations observance
2005-09-22,Emancipation Day,Local observance
2005-09-23,International Celebrate Bisexuality Day,Worldwide observance
2005-09-23,Native Americans' Day,Local observance
2005-09-25,World Heart Day,United Nations observance
2005-09-25,Gold Star Mother's Day,Observance
2005-09-27,World Tourism Day,United Nations observance
2005-10-01,International Day of Older Persons,United Nations observance
2005-10-01,World Vegetarian Day,Worldwide observance
2005-10-03,World Habitat Day,United Nations observance
2005-10-03,Child Health Day,Observance
2005-10-04,Rosh Hashana,State holiday
2005-10-04,Feast of St Francis of Assisi,Christian
2005-10-04,Rosh Hashana,Jewish holiday
2005-10-05,Ramadan starts,Muslim
2005-10-05,World Teachers' Day,United Nations observance
2005-10-09,World Post Day,United Nations observance
2005-10-09,Leif Erikson Day,Observance
2005-10-10,World Mental Health Day,United Nations observance
2005-10-10,Columbus Day,National holiday
2005-10-10,Native Americans' Day,Local observance
2005-10-10,Indigenous People's Day,Local observance
2005-10-12,International Day for Natural Disaster Reduction,United Nations observance
2005-10-13,Yom Kippur,State holiday
2005-10-13,Yom Kippur,Jewish holiday
2005-10-13,World Sight Day,United Nations observance
2005-10-15,White Cane Safety Day,Observance
2005-10-16,World Food Day,United Nations observance
2005-10-17,International Day for the Eradication of Poverty,United Nations observance
2005-10-17,Boss's Day,Observance
2005-10-18,First Day of Sukkot,Jewish holiday
2005-10-18,Alaska Day,State holiday
2005-10-24,Last Day of Sukkot,Jewish holiday
2005-10-24,United Nations Day,United Nations observance
2005-10-24,World Development Information Day,United Nations observance
2005-10-25,Shmini Atzeret,Jewish holiday
2005-10-26,Simchat Torah,Jewish holiday
2005-10-28,Nevada Day,State holiday
2005-10-30,Lailat al-Qadr,Muslim
2005-10-30,Daylight Saving Time ends,Clock change/Daylight Saving Time
2005-10-31,Halloween,Observance
2005-11-01,All Saints' Day,Christian
2005-11-01,World Vegan Day,Worldwide observance
2005-11-01,Diwali/Deepavali,Observance
2005-11-02,All Souls' Day,Christian
2005-11-04,Eid al-Fitr,Muslim
2005-11-06,International Day for Preventing the Exploitation of the Environment in War and Armed Conflict,United Nations observance
2005-11-10,World Science Day for Peace and Development,United Nations observance
2005-11-11,Veterans Day,National holiday
2005-11-16,International Day for Tolerance,United Nations observance
2005-11-16,World Chronic Obstructive Pulmonary Disease Day,United Nations observance
2005-11-17,World Philosophy Day,United Nations observance
2005-11-19,International Men's Day,Worldwide observance
2005-11-20,World Day of Remembrance for Road Traffic Victims,United Nations observance
2005-11-20,Universal Children's Day,United Nations observance
2005-11-20,Africa Industrialization Day,United Nations observance
2005-11-21,World Television Day,United Nations observance
2005-11-24,Thanksgiving Day,National holiday
2005-11-25,International Day for the Elimination of Violence against Women,United Nations observance
2005-11-25,Black Friday,State holiday
2005-11-27,First Sunday of Advent,Christian
2005-11-28,Cyber Monday,Observance
2005-11-29,International Day of Solidarity with the Palestinian People,United Nations observance
2005-12-01,World AIDS Day,United Nations observance
2005-12-02,International Day for the Abolition of Slavery,United Nations observance
2005-12-03,International Day of Disabled Persons,United Nations observance
2005-12-05,International Volunteer Day for Economic and Social Development,United Nations observance
2005-12-06,St Nicholas' Day,Observance
2005-12-07,International Civil Aviation Day,United Nations observance
2005-12-07,Pearl Harbor Remembrance Day,Observance
2005-12-08,Feast of the Immaculate Conception,Christian
2005-12-09,International Anti-Corruption Day,United Nations observance
2005-12-10,Human Rights Day,United Nations observance
2005-12-11,International Mountain Day,United Nations observance
2005-12-12,Feast of Our Lady of Guadalupe,Observance
2005-12-17,Pan American Aviation Day,Observance
2005-12-17,Wright Brothers Day,Observance
2005-12-18,International Migrants Day,United Nations observance
2005-12-19,International Day for South-South Cooperation,United Nations observance
2005-12-21,December Solstice,Season
2005-12-23,Christmas Eve observed,State holiday
2005-12-24,Christmas Eve,Cristian Observance
2005-12-24,Christmas Eve,State holiday
2005-12-25,Christmas Day,National holiday
2005-12-26,Chanukah/Hanukkah (first day),Jewish holiday
2005-12-26,Kwanzaa (until Jan 1),Observance
2005-12-26,Christmas Day observed,National holiday
2005-12-26,Day After Christmas Day,State holiday
2005-12-31,New Year's Eve,Observance
2006-01-01,New Year's Day,National holiday
2006-01-02,Last Day of Chanukah,Jewish holiday
2006-01-02,New Year's Day observed,National holiday
2006-01-06,Epiphany,Christian
2006-01-07,Orthodox Christmas Day,Orthodox
2006-01-10,Eid al-Adha,Muslim
2006-01-13,Lee Jackson Day,State holiday
2006-01-13,Stephen Foster Memorial Day,Observance
2006-01-14,Orthodox New Year,Orthodox
2006-01-16,Martin Luther King Day,National holiday
2006-01-16,Robert E Lee's Birthday,State holiday
2006-01-16,Idaho Human Rights Day,State holiday
2006-01-16,Civil Rights Day,State holiday
